tick,lane,generating,fed,fedSrc,encArgmax,refArgmax,top1,encPick,refPick,pickAgree,refTop1Margin,relErrRms,serveSec
113,26,True,673,fhe,13,13,True,13,13,True,0.7994,0.001462,188.0
113,27,True,5056,fhe,13,13,True,26661,26661,True,1.325,0.00646,188.0
113,28,True,15,fhe,1583,1583,True,380,380,True,0.2552,0.00095,188.0
113,29,True,2210,fhe,432,432,True,432,432,True,0.7916,0.005356,188.0
113,30,True,28,fhe,253,253,True,436,436,True,0.9458,0.001747,188.0
113,31,True,10771,fhe,16,16,True,16,16,True,1.0064,0.00441,188.0
113,32,True,13338,fhe,378,378,True,378,378,True,0.1045,0.001057,188.0
113,33,True,6571,fhe,273,273,True,273,273,True,5.4662,0.004198,188.0
113,34,True,13,fhe,346,346,True,534,534,True,0.3379,0.001154,188.0
113,35,True,5340,fhe,15,15,True,15,15,True,1.2606,0.001338,188.0
113,36,True,310,fhe,3560,3560,True,3560,3560,True,0.2333,0.004701,188.0
113,37,True,253,fhe,13497,13497,True,13497,13497,True,0.1973,0.003232,188.0
113,38,True,347,fhe,11672,11672,True,11672,11672,True,1.1368,0.005092,188.0
113,39,True,380,fhe,12927,12927,True,4866,4866,True,1.589,0.003098,188.0
113,40,True,4101,fhe,35684,35684,True,35684,35684,True,6.1455,0.003879,188.0
113,41,True,13,fhe,2728,2728,True,2728,2728,True,1.1091,0.005315,188.0
113,42,True,497,fhe,3715,3715,True,3715,3715,True,1.8367,0.00294,188.0
113,43,True,574,fhe,247,247,True,3012,3012,True,0.6266,0.008037,188.0
113,44,True,3473,fhe,13,13,True,13,13,True,0.1069,0.001303,188.0
113,45,True,17201,fhe,310,310,True,310,310,True,2.3582,0.001037,188.0
113,46,True,281,fhe,1908,1908,True,1158,1158,True,1.2522,0.003445,188.0
113,47,True,323,fhe,616,616,True,3746,3746,True,0.7033,0.003755,188.0
113,48,True,897,fhe,731,731,True,731,731,True,1.1169,0.003249,188.0
113,49,True,629,fhe,273,273,True,273,273,True,6.3553,0.001482,188.0
113,50,True,510,fhe,954,954,True,2133,2133,True,0.1172,0.000879,188.0
113,51,True,253,fhe,9268,9268,True,9268,9268,True,1.2854,0.003206,188.0
113,52,True,1411,fhe,253,253,True,581,581,True,1.5051,0.001515,188.0
113,53,True,253,fhe,49389,49389,True,49389,49389,True,2.1047,0.006693,188.0
113,54,True,253,fhe,15178,15178,True,15178,15178,True,6.1737,0.005476,188.0
113,55,True,1106,fhe,2718,2718,True,2718,2718,True,1.3493,0.001333,188.0
113,56,True,3939,fhe,275,275,True,275,275,True,3.3262,0.001709,188.0
113,57,True,390,fhe,8493,8493,True,32103,32103,True,0.2673,0.0048,188.0
113,58,True,1475,fhe,253,253,True,253,253,True,1.3643,0.002392,188.0
113,59,True,23867,fhe,15,15,True,313,313,True,0.5352,0.003305,188.0
113,60,True,15,fhe,1583,1583,True,380,380,True,0.2728,0.00108,188.0
113,61,True,643,fhe,17110,17110,True,17110,17110,True,0.0849,0.003683,188.0
113,62,True,337,fhe,15,15,True,16,16,True,0.1989,0.001993,188.0
113,63,True,275,fhe,7963,7963,True,7963,7963,True,1.0726,0.00601,188.0
114,0,True,250,fhe,417,417,True,417,417,True,0.1087,0.001353,188.0
114,1,True,16807,fhe,3,3,True,3,3,True,0.685,0.001094,188.0
114,2,True,643,fhe,2647,2647,True,2647,2647,True,0.1567,0.000658,188.0
114,3,True,824,fhe,347,347,True,347,347,True,7.9574,0.002222,188.0
114,4,True,407,fhe,253,253,True,253,253,True,0.5044,0.00165,188.0
114,5,True,1561,fhe,247,247,True,767,767,True,1.2809,0.000792,188.0
114,6,True,13,fhe,665,665,True,665,665,True,1.6378,0.001015,188.0
114,7,True,352,fhe,310,310,True,310,310,True,1.662,0.001276,188.0
114,8,True,5598,fhe,272,272,True,272,272,True,0.0951,0.005835,188.0
114,9,True,846,fhe,247,247,True,2425,2425,True,0.4528,0.00234,188.0
114,10,True,387,fhe,253,253,True,253,253,True,2.0727,0.001315,188.0
114,11,True,273,fhe,39663,39663,True,39663,39663,True,1.0984,0.003563,188.0
114,12,True,326,fhe,1007,1007,True,1007,1007,True,0.9313,0.000822,188.0
114,13,True,2181,fhe,6569,6569,True,6569,6569,True,1.5749,0.001045,188.0
114,14,True,15,fhe,187,187,True,733,733,True,0.3222,0.002662,188.0
114,15,True,6818,fhe,14,14,True,14,14,True,0.727,0.001024,188.0
114,16,True,3200,fhe,273,273,True,273,273,True,2.8334,0.003142,188.0
114,17,True,3389,fhe,310,310,True,310,310,True,0.0753,0.003369,188.0
114,18,True,444,fhe,1342,1342,True,1342,1342,True,7.1955,0.004364,188.0
114,19,True,253,fhe,14636,14636,True,2020,2020,True,0.0923,0.002941,188.0
114,20,True,23821,fhe,313,313,True,313,313,True,1.2478,0.003228,188.0
114,21,True,849,fhe,597,597,True,597,597,True,0.561,0.001963,188.0
114,22,True,9584,fhe,13,13,True,313,313,True,0.5929,0.000895,188.0
114,23,True,9743,fhe,13,13,True,13,13,True,3.0982,0.001551,188.0
114,24,True,281,fhe,12300,12300,True,12300,12300,True,0.233,0.001644,188.0
114,25,True,11906,fhe,19723,19723,True,19723,19723,True,0.1418,0.001803,188.0
114,26,True,13,fhe,285,285,True,285,285,True,0.7297,0.001287,188.0
114,27,True,26661,fhe,13,13,True,13,13,True,2.0483,0.001822,188.0
114,28,True,380,fhe,6194,6194,True,6194,6194,True,1.2978,0.001676,188.0
114,29,True,432,fhe,253,253,True,10253,10253,True,0.9089,0.000932,188.0
114,30,True,436,fhe,310,310,True,476,476,True,1.2267,0.000948,188.0
114,31,True,16,fhe,11964,11964,True,11964,11964,True,1.1074,0.004137,188.0
114,32,True,378,fhe,35233,35233,True,35233,35233,True,10.1673,0.003391,188.0
114,33,True,273,fhe,9946,9946,True,9946,9946,True,1.9044,0.005148,188.0
114,34,True,534,fhe,369,369,True,369,369,True,0.0162,0.00233,188.0
114,35,True,15,fhe,380,380,True,380,380,True,0.892,0.000901,188.0
114,36,True,3560,fhe,407,407,True,407,407,True,2.853,0.003881,188.0
114,37,True,13497,fhe,369,369,True,310,310,True,0.4914,0.006347,188.0
114,38,True,11672,fhe,13,13,True,13,13,True,1.3937,0.003398,188.0
114,39,True,4866,fhe,273,273,True,273,273,True,2.8654,0.004006,188.0
114,40,True,35684,fhe,362,362,True,362,362,True,3.0122,0.002347,188.0
114,41,True,2728,fhe,13,13,True,13,13,True,0.4255,0.000867,188.0
114,42,True,3715,fhe,407,407,True,407,407,True,0.9316,0.000535,188.0
114,43,True,3012,fhe,2169,2169,True,2406,2406,True,1.4479,0.00144,188.0
114,44,True,13,fhe,285,285,True,9046,9046,True,1.9542,0.001592,188.0
114,45,True,310,fhe,1925,1925,True,1925,1925,True,0.0978,0.003622,188.0
114,46,True,1158,fhe,670,670,True,670,670,True,2.7735,0.00145,188.0
114,47,True,3746,fhe,285,285,True,285,285,True,0.733,0.002293,188.0
114,48,True,731,fhe,281,281,True,281,281,True,1.7071,0.001657,188.0
114,49,True,273,fhe,253,253,True,253,253,True,4.9492,0.00054,188.0
114,50,True,2133,fhe,273,273,True,273,273,True,2.3884,0.001645,188.0
114,51,True,9268,fhe,15,15,True,15,15,True,2.2265,0.002886,188.0
114,52,True,581,fhe,3402,3402,True,3402,3402,True,1.3915,0.001032,188.0
114,53,True,49389,fhe,333,333,True,26782,26782,True,1.4036,0.003666,188.0
114,54,True,15178,fhe,13,13,True,13,13,True,3.05,0.002549,188.0
114,55,True,2718,fhe,13,13,True,13,13,True,1.6206,0.001706,188.0
114,56,True,275,fhe,253,253,True,253,253,True,3.1794,0.003028,188.0
114,57,True,32103,fhe,253,253,True,1066,1066,True,0.4981,0.005103,188.0
114,58,True,253,fhe,2670,2670,True,2670,2670,True,1.9032,0.003442,188.0
114,59,True,313,fhe,10383,10383,True,10383,10383,True,1.208,0.003871,188.0
114,60,True,380,fhe,1481,1481,True,1481,1481,True,0.6412,0.001691,188.0
114,61,True,17110,fhe,275,275,True,275,275,True,0.3357,0.004336,188.0
114,62,True,16,fhe,19,19,True,19,19,True,1.1882,0.005172,188.0
114,63,True,7963,fhe,15001,15001,True,15001,15001,True,5.3016,0.01972,188.0
115,0,True,417,fhe,2104,2104,True,2104,2104,True,0.8376,0.004171,188.0
115,1,True,3,fhe,721,721,True,818,818,True,0.7788,0.000675,188.0
115,2,True,2647,fhe,13,13,True,275,275,True,0.2066,0.000745,188.0
115,3,True,347,fhe,6871,6871,True,29742,29742,True,2.6502,0.00258,188.0
115,4,True,253,fhe,15727,15727,True,15727,15727,True,0.3661,0.002214,188.0
115,5,True,767,fhe,1107,1107,True,1107,1107,True,1.1786,0.000628,188.0
115,6,True,665,fhe,369,369,True,369,369,True,0.4609,0.002887,188.0
115,7,True,310,fhe,1682,1682,True,1682,1682,True,0.3105,0.002205,188.0
115,8,True,272,fhe,449,449,True,449,449,True,1.5678,0.002455,188.0
115,9,True,2425,fhe,15,15,True,15,15,True,1.6976,0.004063,188.0
115,10,True,253,fhe,2499,2499,True,2499,2499,True,4.4898,0.001046,188.0
115,11,True,39663,fhe,9448,9448,True,9448,9448,True,2.1503,0.001505,188.0
115,12,True,1007,fhe,751,751,True,751,751,True,2.8465,0.001205,188.0
115,13,True,6569,fhe,281,281,True,342,342,True,0.0803,0.002102,188.0
115,14,True,733,fhe,369,369,True,434,434,True,0.6701,0.001736,188.0
115,15,True,14,fhe,12071,12071,True,531,531,True,1.196,0.005951,188.0
115,16,True,273,fhe,253,253,True,1016,1016,True,2.1452,0.008783,188.0
115,17,True,310,fhe,4390,4390,True,4390,4390,True,3.0892,0.002673,188.0
115,18,True,1342,fhe,26919,26919,True,32713,32713,True,8.4985,0.005492,188.0
115,19,True,2020,fhe,273,273,True,310,310,True,0.0523,0.001575,188.0
115,20,True,313,fhe,36,36,True,1779,1779,True,2.1899,0.005509,188.0
115,21,True,597,fhe,403,403,True,403,403,True,0.2972,0.001789,188.0
115,22,True,313,fhe,1010,1010,True,1010,1010,True,1.4223,0.000905,188.0
115,23,True,13,fhe,9654,9654,True,9654,9654,True,0.0442,0.004357,188.0
115,24,True,12300,fhe,13,13,True,13,13,True,0.6045,0.002765,188.0
115,25,True,19723,fhe,47473,47473,True,47473,47473,True,1.353,0.008591,188.0
115,26,True,285,fhe,849,849,True,597,597,True,1.1747,0.001234,188.0
115,27,True,13,fhe,670,670,True,670,670,True,1.2232,0.00166,188.0
115,28,True,6194,fhe,369,369,True,4817,4817,True,0.4064,0.001428,188.0
115,29,True,10253,fhe,13,13,True,670,670,True,0.326,0.000725,188.0
115,30,True,476,fhe,320,320,True,320,320,True,2.6763,0.009116,188.0
115,31,True,11964,fhe,481,481,True,481,481,True,1.9566,0.005149,188.0
115,32,True,35233,fhe,187,187,True,187,187,True,1.6251,0.003518,188.0
115,33,True,9946,fhe,13,13,True,13,13,True,0.2519,0.001984,188.0
115,34,True,369,fhe,3863,3863,True,1996,1996,True,0.8136,0.005776,188.0
115,35,True,380,fhe,12927,12927,True,4866,4866,True,1.5944,0.003481,188.0
115,36,True,407,fhe,247,247,True,247,247,True,1.4755,0.00359,188.0
115,37,True,310,fhe,247,247,True,6306,6306,True,0.4273,0.004012,188.0
115,38,True,13,fhe,29742,29742,True,29742,29742,True,2.1136,0.001691,188.0
115,39,True,273,fhe,253,253,True,436,436,True,1.5893,0.003295,188.0
115,40,True,362,fhe,592,592,True,592,592,True,9.3146,0.009911,188.0
115,41,True,13,fhe,285,285,True,48461,48461,True,1.1536,0.00383,188.0
115,42,True,407,fhe,253,253,True,247,247,True,0.5317,0.001442,188.0
115,43,True,2406,fhe,2308,2308,True,2308,2308,True,0.3146,0.012628,188.0
115,44,True,9046,fhe,8090,8090,True,747,747,True,0.3052,0.001045,188.0
115,45,True,1925,fhe,253,253,True,247,247,True,0.8924,0.002357,188.0
115,46,True,670,fhe,253,253,True,849,849,True,0.009,0.002212,188.0
115,47,True,285,fhe,616,616,True,616,616,True,0.0403,0.000621,188.0
115,48,True,281,fhe,1361,1361,True,1361,1361,True,0.3757,0.003291,188.0
115,49,True,253,fhe,3998,3998,True,3998,3998,True,3.4521,0.003099,188.0
115,50,True,273,fhe,247,247,True,271,271,True,1.0123,0.005354,188.0
115,51,True,15,fhe,380,380,True,380,380,True,0.9203,0.001274,188.0
115,52,True,3402,fhe,13,13,True,13,13,True,0.5724,0.001116,188.0
115,53,True,26782,fhe,28214,28214,True,28214,28214,True,0.6763,0.002688,188.0
115,54,True,13,fhe,253,253,True,253,253,True,0.3124,0.001945,188.0
115,55,True,13,fhe,285,285,True,342,342,True,0.2807,0.002586,188.0
115,56,True,253,fhe,39208,39208,True,39208,39208,True,0.6461,0.001011,188.0
115,57,True,1066,fhe,253,253,True,253,253,True,2.1002,0.003317,188.0
115,58,True,2670,fhe,369,369,True,556,556,True,0.3888,0.003248,188.0
115,59,True,10383,fhe,374,374,True,374,374,True,0.121,0.001152,188.0
115,60,True,1481,fhe,310,310,True,310,310,True,0.6911,0.00079,188.0
115,61,True,275,fhe,253,253,True,253,253,True,3.8625,0.003162,188.0
115,62,True,19,fhe,253,253,True,253,253,True,0.4979,0.000789,188.0
115,63,True,15001,fhe,310,310,True,310,310,True,3.3255,0.001336,188.0
116,0,True,2104,fhe,281,281,True,281,281,True,7.544,0.00137,188.0
116,1,True,818,fhe,15,15,True,15,15,True,6.7306,0.001011,188.0
116,2,True,275,fhe,697,697,True,697,697,True,0.0339,0.000545,188.0
116,3,True,29742,fhe,13,13,True,13,13,True,0.6799,0.004561,188.0
116,4,True,15727,fhe,281,281,True,281,281,True,2.773,0.00063,188.0
116,5,True,1107,fhe,15,15,True,15,15,True,1.8297,0.001003,188.0
116,6,True,369,fhe,275,275,True,275,275,True,0.2434,0.001998,188.0
116,7,True,1682,fhe,281,281,True,281,281,True,3.0097,0.001354,188.0
116,8,True,449,fhe,187,187,True,380,380,True,1.3376,0.000831,188.0
116,9,True,15,fhe,187,187,True,187,187,True,1.1631,0.002318,188.0
116,10,True,2499,fhe,273,273,True,273,273,True,4.9059,0.003403,188.0
116,11,True,9448,fhe,13,13,True,13,13,True,1.3799,0.000765,188.0
116,12,True,751,fhe,10058,10058,True,1355,1355,True,1.1867,0.001555,188.0
116,13,True,342,fhe,253,253,True,6749,6749,True,0.8141,0.002734,188.0
116,14,True,434,fhe,671,671,True,1335,1335,True,0.4002,0.002891,188.0
116,15,True,531,fhe,1107,1107,True,1107,1107,True,3.9454,0.000616,188.0
116,16,True,1016,fhe,273,273,True,3828,3828,True,0.0669,0.002192,188.0
116,17,True,4390,fhe,417,417,True,417,417,True,3.2674,0.004889,188.0
116,18,True,32713,fhe,1294,1294,True,1294,1294,True,5.188,0.001292,188.0
116,19,True,310,fhe,3687,3687,True,1679,1679,True,0.2063,0.005161,188.0
116,20,True,1779,fhe,2902,2902,True,2902,2902,True,0.7824,0.000736,188.0
116,21,True,403,fhe,5876,5876,True,5876,5876,True,0.2921,0.001174,188.0
116,22,True,1010,fhe,740,740,True,740,740,True,0.0502,0.000937,188.0
116,23,True,9654,fhe,13,13,True,13,13,True,3.503,0.001023,188.0
116,24,True,13,fhe,835,835,True,835,835,True,1.2511,0.003279,188.0
116,25,True,47473,fhe,15,15,True,15,15,True,1.3789,0.001999,188.0
116,26,True,597,fhe,897,897,True,897,897,True,0.5658,0.004674,188.0
116,27,True,670,fhe,337,337,True,337,337,True,0.4331,0.00146,188.0
116,28,True,4817,fhe,949,949,True,949,949,True,0.677,0.001224,188.0
116,29,True,670,fhe,608,608,True,608,608,True,0.4523,0.001263,188.0
116,30,True,320,fhe,4080,4080,True,4080,4080,True,1.8942,0.00359,188.0
116,31,True,481,fhe,380,380,True,380,380,True,0.3421,0.001879,188.0
116,32,True,187,fhe,1552,1552,True,6958,6958,True,0.2893,0.006404,188.0
116,33,True,13,fhe,38244,38244,True,38244,38244,True,2.0946,0.002209,188.0
116,34,True,1996,fhe,3863,3863,True,15786,15786,True,0.5006,0.003128,188.0
116,35,True,4866,fhe,273,273,True,273,273,True,2.9307,0.00178,188.0
116,36,True,247,fhe,11216,11216,True,1270,1270,True,0.3834,0.003308,188.0
116,37,True,6306,fhe,275,275,True,387,387,True,0.6768,0.001498,188.0
116,38,True,29742,fhe,13,13,True,13,13,True,2.4781,0.000821,188.0
116,39,True,436,fhe,4866,4866,True,3200,3200,True,0.5834,0.004554,188.0
116,40,True,592,fhe,13,13,True,13,13,True,2.0968,0.002512,188.0
116,41,True,48461,fhe,13,13,True,13,13,True,0.8955,0.001605,188.0
116,42,True,247,fhe,9353,9353,True,9353,9353,True,0.1941,0.002706,188.0
116,43,True,2308,fhe,273,273,True,273,273,True,5.4115,0.003296,188.0
116,44,True,747,fhe,5561,5561,True,5561,5561,True,0.0049,0.008039,188.0
116,45,True,247,fhe,39947,39947,True,39947,39947,True,2.5023,0.006349,188.0
116,46,True,849,fhe,359,359,True,1199,1199,True,0.99,0.002047,188.0
116,47,True,616,fhe,20581,20581,True,20581,20581,True,0.1327,0.001993,188.0
116,48,True,1361,fhe,441,441,True,441,441,True,1.602,0.00189,188.0
116,49,True,3998,fhe,310,310,True,310,310,True,3.6924,0.002328,188.0
116,50,True,271,fhe,5893,5893,True,5893,5893,True,1.4416,0.003275,188.0
116,51,True,380,fhe,49389,49389,True,4585,4585,True,0.2374,0.00123,188.0
116,52,True,13,fhe,285,285,True,285,285,True,1.1805,0.002946,188.0
116,53,True,28214,fhe,15,15,True,15,15,True,1.1841,0.000793,188.0
116,54,True,253,fhe,4651,4651,True,4651,4651,True,0.5752,0.001804,188.0
116,55,True,342,fhe,253,247,False,625,625,True,0.0013,0.001932,188.0
116,56,True,39208,fhe,382,382,True,382,382,True,1.569,0.001276,188.0
116,57,True,253,fhe,10005,10005,True,10005,10005,True,1.0708,0.002662,188.0
116,58,True,556,fhe,644,644,True,644,644,True,1.4415,0.001929,188.0
116,59,True,374,fhe,13,13,True,13,13,True,1.5139,0.001691,188.0
116,60,True,310,fhe,1781,1781,True,1355,1355,True,0.0151,0.003627,188.0
116,61,True,253,fhe,5534,5534,True,3126,3126,True,0.6043,0.002579,188.0
116,62,True,253,fhe,2408,2408,True,2408,2408,True,1.1596,0.001906,188.0
116,63,True,310,fhe,253,253,True,253,253,True,1.7609,0.003781,188.0
117,0,True,281,fhe,13791,13791,True,4089,4089,True,1.7001,0.00146,188.0
117,1,True,15,fhe,3666,3666,True,3666,3666,True,1.1888,0.001392,188.0
117,2,True,697,fhe,5161,5161,True,10755,10755,True,1.8272,0.00157,188.0
117,3,True,13,fhe,11672,11672,True,11672,11672,True,0.1647,0.006864,188.0
117,4,True,281,fhe,1056,1056,True,2794,2794,True,0.9718,0.001999,188.0
117,5,True,15,fhe,187,187,True,380,380,True,0.3609,0.004261,188.0
117,6,True,275,fhe,253,253,True,617,617,True,1.1168,0.00201,188.0
117,7,True,281,fhe,1265,1265,True,3135,3135,True,0.8194,0.002886,188.0
117,8,True,380,fhe,8607,8607,True,1263,1263,True,1.5236,0.001799,188.0
117,9,True,187,fhe,510,510,True,34,34,True,0.9425,0.001946,188.0
117,10,True,273,fhe,13338,13338,True,13338,13338,True,0.0158,0.0028,188.0
117,11,True,13,fhe,534,534,True,534,534,True,2.1914,0.001002,188.0
117,12,True,1355,fhe,19826,19826,True,19826,19826,True,1.0559,0.002527,188.0
117,13,True,6749,fhe,15,15,True,672,672,True,1.505,0.004063,188.0
117,14,True,1335,fhe,908,908,True,908,908,True,1.7495,0.002536,188.0
117,15,True,1107,fhe,273,273,True,1711,1711,True,0.2023,0.000819,188.0
117,16,True,3828,fhe,13,13,True,13,13,True,0.0756,0.000952,188.0
117,17,True,417,fhe,2130,2130,True,2130,2130,True,6.5251,0.001858,188.0
117,18,True,1294,fhe,29174,29174,True,29174,29174,True,9.2974,0.002348,188.0
117,19,True,1679,fhe,685,685,True,685,685,True,5.8896,0.000701,188.0
117,20,True,2902,fhe,886,886,True,886,886,True,2.5878,0.007612,188.0
117,21,True,5876,fhe,407,407,True,407,407,True,4.0207,0.001973,188.0
117,22,True,740,fhe,14,14,True,14,14,True,0.4329,0.004175,188.0
117,23,True,13,fhe,6705,6705,True,6705,6705,True,2.2913,0.001213,188.0
117,24,True,835,fhe,344,344,True,344,344,True,2.4996,0.001552,188.0
117,25,True,15,fhe,380,380,True,187,187,True,0.0188,0.001026,188.0
117,26,True,897,fhe,436,436,True,436,436,True,1.073,0.001616,188.0
117,27,True,337,fhe,7892,7892,True,16,16,True,0.702,0.003272,188.0
117,28,True,949,fhe,253,253,True,253,253,True,0.5367,0.001323,188.0
117,29,True,608,fhe,13,13,True,5388,5388,True,2.3536,0.003658,188.0
117,30,True,4080,fhe,407,407,True,2057,2057,True,0.4015,0.002072,188.0
117,31,True,380,fhe,8281,8281,True,8281,8281,True,1.3529,0.003595,188.0
117,32,True,6958,fhe,9269,9269,True,9269,9269,True,0.7958,0.00204,188.0
117,33,True,38244,fhe,13,13,True,13,13,True,1.8479,0.00074,188.0
117,34,True,15786,fhe,715,715,True,715,715,True,1.8292,0.002374,188.0
117,35,True,273,fhe,253,253,True,436,436,True,1.5836,0.00178,188.0
117,36,True,1270,fhe,5149,5149,True,5149,5149,True,0.2323,0.002739,188.0
117,37,True,387,fhe,253,253,True,253,253,True,1.1765,0.000539,188.0
117,38,True,13,fhe,23160,23160,True,23160,23160,True,0.4134,0.006338,188.0
117,39,True,3200,fhe,5997,5997,True,5997,5997,True,0.377,0.001708,188.0
117,40,True,13,fhe,285,285,True,285,285,True,1.8671,0.003081,188.0
117,41,True,13,fhe,2728,2728,True,31009,31009,True,0.1342,0.007996,188.0
117,42,True,9353,fhe,273,273,True,273,273,True,1.9244,0.008466,188.0
117,43,True,273,fhe,4073,4073,True,2614,2614,True,1.361,0.005222,188.0
117,44,True,5561,fhe,15,15,True,15,15,True,1.5391,0.000752,188.0
117,45,True,39947,fhe,15,15,True,70,70,True,1.3893,0.001288,188.0
117,46,True,1199,fhe,1824,1824,True,1824,1824,True,2.2593,0.004151,188.0
117,47,True,20581,fhe,15,15,True,15,15,True,1.6685,0.001594,188.0
117,48,True,441,fhe,2096,2096,True,1056,1056,True,1.1246,0.001252,188.0
117,49,True,310,fhe,5876,5876,True,5876,5876,True,1.976,0.002126,188.0
117,50,True,5893,fhe,310,310,True,8414,8414,True,2.3612,0.00121,188.0
117,51,True,4585,fhe,1127,1127,True,1127,1127,True,0.0421,0.002133,188.0
117,52,True,285,fhe,247,247,True,767,767,True,1.2531,0.002589,188.0
117,53,True,15,fhe,187,187,True,187,187,True,0.3251,0.001586,188.0
117,54,True,4651,fhe,588,588,True,588,588,True,1.039,0.002995,188.0
117,55,True,625,fhe,685,685,True,685,685,True,5.6577,0.00869,188.0
117,56,True,382,fhe,4866,4866,True,2847,2847,True,2.5542,0.00372,188.0
117,57,True,10005,fhe,273,273,True,273,273,True,4.6657,0.000632,188.0
117,58,True,644,fhe,41477,41477,True,41477,41477,True,0.6182,0.001449,188.0
117,59,True,13,fhe,933,933,True,933,933,True,0.1545,0.004877,188.0
117,60,True,1355,fhe,13,13,True,13,13,True,0.4066,0.00069,188.0
117,61,True,3126,fhe,13,13,True,13,13,True,0.4698,0.003229,188.0
117,62,True,2408,fhe,273,273,True,273,273,True,4.5814,0.002228,188.0
117,63,True,253,fhe,9436,9436,True,9436,9436,True,0.5623,0.002103,188.0
118,0,True,4089,fhe,253,253,True,752,752,True,0.4619,0.0028,188.0
118,1,True,3666,fhe,19268,19268,True,19268,19268,True,8.2222,0.026143,188.0
118,2,True,10755,fhe,15,15,True,15,15,True,1.0606,0.003179,188.0
118,3,True,11672,fhe,13,13,True,13,13,True,2.1999,0.001004,188.0
118,4,True,2794,fhe,6315,6315,True,2341,2341,True,0.9271,0.002539,188.0
118,5,True,380,fhe,1682,1682,True,1682,1682,True,0.2086,0.003145,188.0
118,6,True,617,fhe,2393,2393,True,2393,2393,True,0.3323,0.00305,188.0
118,7,True,3135,fhe,342,342,True,407,407,True,0.4395,0.001024,188.0
118,8,True,1263,fhe,13,13,True,369,369,True,0.6406,0.003456,188.0
118,9,True,34,fhe,2798,2798,True,2798,2798,True,0.1457,0.006313,188.0
118,10,True,13338,fhe,387,387,True,378,378,True,0.3886,0.001393,188.0
118,11,True,534,fhe,403,403,True,403,403,True,1.1133,0.005087,188.0
118,12,True,19826,fhe,15,15,True,533,533,True,0.3475,0.001167,188.0
118,13,True,672,fhe,352,352,True,352,352,True,1.0915,0.001544,188.0
118,14,True,908,fhe,3063,3063,True,3063,3063,True,0.3639,0.000993,188.0
118,15,True,1711,fhe,13,13,True,13,13,True,1.3457,0.00051,188.0
118,16,True,13,fhe,285,285,True,534,534,True,1.1983,0.003915,188.0
118,17,True,2130,fhe,1060,1060,True,1060,1060,True,5.0382,0.004056,188.0
118,18,True,29174,fhe,369,369,True,369,369,True,0.4837,0.001781,188.0
118,19,True,685,fhe,12660,12660,True,16951,16951,True,0.7893,0.002096,188.0
118,20,True,886,fhe,90,90,True,90,90,True,2.453,0.009236,188.0
118,21,True,407,fhe,253,253,True,616,616,True,0.3912,0.002147,188.0
118,22,True,14,fhe,1010,1010,True,2270,2270,True,1.6254,0.002929,188.0
118,23,True,6705,fhe,13,13,True,13,13,True,3.4262,0.001224,188.0
118,24,True,344,fhe,369,369,True,5421,5421,True,0.7499,0.008732,188.0
118,25,True,187,fhe,510,510,True,510,510,True,1.7049,0.002009,188.0
118,26,True,436,fhe,1491,1491,True,1491,1491,True,1.7171,0.00084,188.0
118,27,True,16,fhe,19,19,True,19,19,True,0.981,0.003759,188.0
118,28,True,253,fhe,3874,3874,True,3874,3874,True,0.116,0.005384,188.0
118,29,True,5388,fhe,1107,1107,True,378,378,True,0.7442,0.000746,188.0
118,30,True,2057,fhe,407,407,True,3587,3587,True,0.8037,0.001495,188.0
118,31,True,8281,fhe,310,310,True,556,556,True,0.3008,0.00219,188.0
118,32,True,9269,fhe,27,27,True,27,27,True,9.706,0.001503,188.0
118,33,True,13,fhe,285,285,True,7768,7768,True,0.8704,0.001264,188.0
118,34,True,715,fhe,4383,4383,True,4383,4383,True,1.7287,0.002627,188.0
118,35,True,436,fhe,4866,4866,True,3200,3200,True,0.5159,0.010316,188.0
118,36,True,5149,fhe,15,15,True,326,326,True,0.9515,0.00111,188.0
118,37,True,253,fhe,5024,5024,True,5024,5024,True,1.2916,0.004643,188.0
118,38,True,23160,fhe,13,13,True,13,13,True,2.0925,0.000586,188.0
118,39,True,5997,fhe,253,253,True,48833,48833,True,0.0574,0.004536,188.0
118,40,True,285,fhe,4101,4101,True,3471,3471,True,0.2957,0.005978,188.0
118,41,True,31009,fhe,13,13,True,13,13,True,0.4852,0.001919,188.0
118,42,True,273,fhe,10071,10071,True,10071,10071,True,0.1246,0.001264,188.0
118,43,True,2614,fhe,3473,3473,True,3473,3473,True,3.3689,0.001691,188.0
118,44,True,15,fhe,380,380,True,380,380,True,1.1218,0.000564,188.0
118,45,True,70,fhe,15,15,True,15,15,True,1.8883,0.003145,188.0
118,46,True,1824,fhe,359,359,True,310,310,True,1.1132,0.000953,188.0
118,47,True,15,fhe,380,380,True,25196,25196,True,0.161,0.001078,188.0
118,48,True,1056,fhe,3282,3282,True,3282,3282,True,1.2822,0.003505,188.0
118,49,True,5876,fhe,15,15,True,407,407,True,1.6347,0.000826,188.0
118,50,True,8414,fhe,273,273,True,6571,6571,True,2.0992,0.001023,188.0
118,51,True,1127,fhe,275,275,True,273,273,True,0.3863,0.001097,188.0
118,52,True,767,fhe,21583,21583,True,21583,21583,True,2.5102,0.002435,188.0
118,53,True,187,fhe,510,510,True,510,510,True,2.4601,0.000728,188.0
118,54,True,588,fhe,3553,3553,True,564,564,True,1.2724,0.001751,188.0
